,Week,FRM30YR
736,1985-05-10 00:00:00,13.02
737,1985-05-17 00:00:00,12.94
738,1985-05-24 00:00:00,12.83
739,1985-05-31 00:00:00,12.71
740,1985-06-07 00:00:00,12.39
741,1985-06-14 00:00:00,12.27
742,1985-06-21 00:00:00,12.05
743,1985-06-28 00:00:00,12.15
744,1985-07-05 00:00:00,12.13
745,1985-07-12 00:00:00,12.03
746,1985-07-19 00:00:00,11.94
747,1985-07-26 00:00:00,12.03
748,1985-08-02 00:00:00,12.17
749,1985-08-09 00:00:00,12.23
750,1985-08-16 00:00:00,12.24
751,1985-08-23 00:00:00,12.18
752,1985-08-30 00:00:00,12.11
753,1985-09-06 00:00:00,12.15
754,1985-09-13 00:00:00,12.24
755,1985-09-20 00:00:00,12.21
756,1985-09-27 00:00:00,12.17
757,1985-10-04 00:00:00,12.17
758,1985-10-11 00:00:00,12.17
759,1985-10-18 00:00:00,12.13
760,1985-10-25 00:00:00,12.07
761,1985-11-01 00:00:00,12.01
762,1985-11-08 00:00:00,11.9
763,1985-11-15 00:00:00,11.79
764,1985-11-22 00:00:00,11.64
765,1985-11-29 00:00:00,11.58
766,1985-12-06 00:00:00,11.5
767,1985-12-13 00:00:00,11.31
768,1985-12-20 00:00:00,11.14
769,1985-12-27 00:00:00,11.09
770,1986-01-03 00:00:00,10.81
771,1986-01-10 00:00:00,10.77
772,1986-01-17 00:00:00,10.99
773,1986-01-24 00:00:00,10.97
774,1986-01-31 00:00:00,10.89
775,1986-02-07 00:00:00,10.85
776,1986-02-14 00:00:00,10.8
777,1986-02-21 00:00:00,10.68
778,1986-02-28 00:00:00,10.51
779,1986-03-07 00:00:00,10.2
780,1986-03-14 00:00:00,10.01
781,1986-03-21 00:00:00,10.01
782,1986-03-28 00:00:00,10.1
783,1986-04-04 00:00:00,9.99
784,1986-04-11 00:00:00,9.98
785,1986-04-18 00:00:00,9.92
786,1986-04-25 00:00:00,9.86
787,1986-05-02 00:00:00,9.9
788,1986-05-09 00:00:00,10.0
789,1986-05-16 00:00:00,10.08
790,1986-05-23 00:00:00,10.36
791,1986-05-30 00:00:00,10.38
792,1986-06-06 00:00:00,10.74
793,1986-06-13 00:00:00,10.76
794,1986-06-20 00:00:00,10.61
795,1986-06-27 00:00:00,10.62
796,1986-07-04 00:00:00,10.61
797,1986-07-11 00:00:00,10.59
798,1986-07-18 00:00:00,10.43
799,1986-07-25 00:00:00,10.4
800,1986-08-01 00:00:00,10.4
801,1986-08-08 00:00:00,10.4
802,1986-08-15 00:00:00,10.23
803,1986-08-22 00:00:00,10.04
804,1986-08-29 00:00:00,9.93
805,1986-09-05 00:00:00,9.9
806,1986-09-12 00:00:00,9.96
807,1986-09-19 00:00:00,10.07
808,1986-09-26 00:00:00,10.1
809,1986-10-03 00:00:00,10.08
810,1986-10-10 00:00:00,9.99
811,1986-10-17 00:00:00,9.96
812,1986-10-24 00:00:00,9.95
813,1986-10-31 00:00:00,9.89
814,1986-11-07 00:00:00,9.83
815,1986-11-14 00:00:00,9.81
816,1986-11-21 00:00:00,9.64
817,1986-11-28 00:00:00,9.5
818,1986-12-05 00:00:00,9.3
819,1986-12-12 00:00:00,9.35
820,1986-12-19 00:00:00,9.3
821,1986-12-26 00:00:00,9.29
822,1987-01-02 00:00:00,9.37
823,1987-01-09 00:00:00,9.32
824,1987-01-16 00:00:00,9.21
825,1987-01-23 00:00:00,9.04
826,1987-01-30 00:00:00,9.08
827,1987-02-06 00:00:00,9.06
828,1987-02-13 00:00:00,9.09
829,1987-02-20 00:00:00,9.11
830,1987-02-27 00:00:00,9.07
831,1987-03-06 00:00:00,9.03
832,1987-03-13 00:00:00,9.05
833,1987-03-20 00:00:00,9.03
834,1987-03-27 00:00:00,9.03
835,1987-04-03 00:00:00,9.26
836,1987-04-10 00:00:00,9.43
837,1987-04-17 00:00:00,10.27
838,1987-04-24 00:00:00,10.37
839,1987-05-01 00:00:00,10.47
840,1987-05-08 00:00:00,10.52
841,1987-05-15 00:00:00,10.48
842,1987-05-22 00:00:00,10.81
843,1987-05-29 00:00:00,10.7
844,1987-06-05 00:00:00,10.7
845,1987-06-12 00:00:00,10.66
846,1987-06-19 00:00:00,10.44
847,1987-06-26 00:00:00,10.35
848,1987-07-03 00:00:00,10.36
849,1987-07-10 00:00:00,10.3
850,1987-07-17 00:00:00,10.23
851,1987-07-24 00:00:00,10.23
852,1987-07-31 00:00:00,10.27
853,1987-08-07 00:00:00,10.35
854,1987-08-14 00:00:00,10.34
855,1987-08-21 00:00:00,10.3
856,1987-08-28 00:00:00,10.33
857,1987-09-04 00:00:00,10.63
858,1987-09-11 00:00:00,10.91
859,1987-09-18 00:00:00,10.99
860,1987-09-25 00:00:00,11.02
861,1987-10-02 00:00:00,11.18
862,1987-10-09 00:00:00,11.21
863,1987-10-16 00:00:00,11.58
864,1987-10-23 00:00:00,11.36
865,1987-10-30 00:00:00,10.97
866,1987-11-06 00:00:00,10.79
867,1987-11-13 00:00:00,10.66
868,1987-11-20 00:00:00,10.6
869,1987-11-27 00:00:00,10.55
870,1987-12-04 00:00:00,10.6
871,1987-12-11 00:00:00,10.66
872,1987-12-18 00:00:00,10.69
873,1987-12-25 00:00:00,10.64
874,1987-12-31 00:00:00,10.61
875,1988-01-08 00:00:00,10.5
876,1988-01-15 00:00:00,10.53
877,1988-01-22 00:00:00,10.34
878,1988-01-29 00:00:00,10.16
879,1988-02-05 00:00:00,9.94
880,1988-02-12 00:00:00,9.84
881,1988-02-19 00:00:00,9.92
882,1988-02-26 00:00:00,9.87
883,1988-03-04 00:00:00,9.85
884,1988-03-11 00:00:00,9.96
885,1988-03-18 00:00:00,9.92
886,1988-03-25 00:00:00,9.99
887,1988-04-01 00:00:00,10.05
888,1988-04-08 00:00:00,10.19
889,1988-04-15 00:00:00,10.19
890,1988-04-22 00:00:00,10.3
891,1988-04-29 00:00:00,10.28
892,1988-05-06 00:00:00,10.32
893,1988-05-13 00:00:00,10.4
894,1988-05-20 00:00:00,10.52
895,1988-05-27 00:00:00,10.58
896,1988-06-03 00:00:00,10.58
897,1988-06-10 00:00:00,10.51
898,1988-06-17 00:00:00,10.35
899,1988-06-24 00:00:00,10.4
900,1988-07-01 00:00:00,10.39
901,1988-07-08 00:00:00,10.38
902,1988-07-15 00:00:00,10.44
903,1988-07-22 00:00:00,10.46
904,1988-07-29 00:00:00,10.49
905,1988-08-05 00:00:00,10.44
906,1988-08-12 00:00:00,10.57
907,1988-08-19 00:00:00,10.71
908,1988-08-26 00:00:00,10.67
909,1988-09-02 00:00:00,10.65
910,1988-09-09 00:00:00,10.53
911,1988-09-16 00:00:00,10.4
912,1988-09-23 00:00:00,10.4
913,1988-09-30 00:00:00,10.42
914,1988-10-07 00:00:00,10.38
915,1988-10-14 00:00:00,10.33
916,1988-10-21 00:00:00,10.28
917,1988-10-28 00:00:00,10.22
918,1988-11-04 00:00:00,10.12
919,1988-11-11 00:00:00,10.24
920,1988-11-18 00:00:00,10.31
921,1988-11-25 00:00:00,10.39
922,1988-12-02 00:00:00,10.44
923,1988-12-09 00:00:00,10.46
924,1988-12-16 00:00:00,10.71
925,1988-12-23 00:00:00,10.68
926,1988-12-30 00:00:00,10.77
927,1989-01-06 00:00:00,10.8
928,1989-01-13 00:00:00,10.81
929,1989-01-20 00:00:00,10.71
930,1989-01-27 00:00:00,10.6
931,1989-02-03 00:00:00,10.55
932,1989-02-10 00:00:00,10.56
933,1989-02-17 00:00:00,10.69
934,1989-02-24 00:00:00,10.78
935,1989-03-03 00:00:00,10.91
936,1989-03-10 00:00:00,10.86
937,1989-03-17 00:00:00,10.98
938,1989-03-24 00:00:00,11.22
939,1989-03-31 00:00:00,11.19
940,1989-04-07 00:00:00,11.07
941,1989-04-14 00:00:00,11.11
942,1989-04-21 00:00:00,10.99
943,1989-04-28 00:00:00,11.03
944,1989-05-05 00:00:00,10.97
945,1989-05-12 00:00:00,10.93
946,1989-05-19 00:00:00,10.69
947,1989-05-26 00:00:00,10.5
948,1989-06-02 00:00:00,10.48
949,1989-06-09 00:00:00,10.2
950,1989-06-16 00:00:00,10.04
951,1989-06-23 00:00:00,10.19
952,1989-06-30 00:00:00,10.07
953,1989-07-07 00:00:00,10.03
954,1989-07-14 00:00:00,9.82
955,1989-07-21 00:00:00,9.87
956,1989-07-28 00:00:00,9.81
957,1989-08-04 00:00:00,9.68
958,1989-08-11 00:00:00,9.96
959,1989-08-18 00:00:00,10.09
960,1989-08-25 00:00:00,10.21
961,1989-09-01 00:00:00,10.22
962,1989-09-08 00:00:00,10.17
963,1989-09-15 00:00:00,10.05
964,1989-09-22 00:00:00,10.03
965,1989-09-29 00:00:00,10.16
966,1989-10-06 00:00:00,10.1
967,1989-10-13 00:00:00,9.95
968,1989-10-20 00:00:00,9.92
969,1989-10-27 00:00:00,9.82
970,1989-11-03 00:00:00,9.82
971,1989-11-10 00:00:00,9.79
972,1989-11-17 00:00:00,9.72
973,1989-11-24 00:00:00,9.74
974,1989-12-01 00:00:00,9.74
975,1989-12-08 00:00:00,9.76
976,1989-12-15 00:00:00,9.75
977,1989-12-22 00:00:00,9.69
978,1989-12-29 00:00:00,9.78
979,1990-01-05 00:00:00,9.83
980,1990-01-12 00:00:00,9.8
981,1990-01-19 00:00:00,9.9
982,1990-01-26 00:00:00,10.05
983,1990-02-02 00:00:00,10.17
984,1990-02-09 00:00:00,10.21
985,1990-02-16 00:00:00,10.1
986,1990-02-23 00:00:00,10.31
987,1990-03-02 00:00:00,10.23
988,1990-03-09 00:00:00,10.29
989,1990-03-16 00:00:00,10.34
990,1990-03-23 00:00:00,10.26
991,1990-03-30 00:00:00,10.22
992,1990-04-06 00:00:00,10.26
993,1990-04-13 00:00:00,10.25
994,1990-04-20 00:00:00,10.41
995,1990-04-27 00:00:00,10.56
996,1990-05-04 00:00:00,10.67
997,1990-05-11 00:00:00,10.54
998,1990-05-18 00:00:00,10.37
999,1990-05-25 00:00:00,10.33
1000,1990-06-01 00:00:00,10.29
1001,1990-06-08 00:00:00,10.1
1002,1990-06-15 00:00:00,10.12
1003,1990-06-22 00:00:00,10.16
1004,1990-06-29 00:00:00,10.15
1005,1990-07-06 00:00:00,10.06
1006,1990-07-13 00:00:00,10.11
1007,1990-07-20 00:00:00,9.99
1008,1990-07-27 00:00:00,9.98
1009,1990-08-03 00:00:00,9.84
1010,1990-08-10 00:00:00,10.08
1011,1990-08-17 00:00:00,10.05
1012,1990-08-24 00:00:00,10.29
1013,1990-08-31 00:00:00,10.24
1014,1990-09-07 00:00:00,10.19
1015,1990-09-14 00:00:00,10.13
1016,1990-09-21 00:00:00,10.16
1017,1990-09-28 00:00:00,10.22
1018,1990-10-05 00:00:00,10.08
1019,1990-10-12 00:00:00,10.22
1020,1990-10-19 00:00:00,10.24
1021,1990-10-26 00:00:00,10.17
1022,1990-11-02 00:00:00,10.13
1023,1990-11-09 00:00:00,10.09
1024,1990-11-16 00:00:00,10.02
1025,1990-11-23 00:00:00,9.93
1026,1990-11-30 00:00:00,9.9
1027,1990-12-07 00:00:00,9.81
1028,1990-12-14 00:00:00,9.56
1029,1990-12-21 00:00:00,9.64
1030,1990-12-28 00:00:00,9.68
1031,1991-01-04 00:00:00,9.56
1032,1991-01-11 00:00:00,9.63
1033,1991-01-18 00:00:00,9.75
1034,1991-01-25 00:00:00,9.61
1035,1991-02-01 00:00:00,9.56
1036,1991-02-08 00:00:00,9.36
1037,1991-02-15 00:00:00,9.25
1038,1991-02-22 00:00:00,9.29
1039,1991-03-01 00:00:00,9.4
1040,1991-03-08 00:00:00,9.49
1041,1991-03-15 00:00:00,9.5
1042,1991-03-22 00:00:00,9.59
1043,1991-03-29 00:00:00,9.52
1044,1991-04-05 00:00:00,9.49
1045,1991-04-12 00:00:00,9.48
1046,1991-04-19 00:00:00,9.47
1047,1991-04-26 00:00:00,9.53
1048,1991-05-03 00:00:00,9.47
1049,1991-05-10 00:00:00,9.47
1050,1991-05-17 00:00:00,9.5
1051,1991-05-24 00:00:00,9.47
1052,1991-05-31 00:00:00,9.45
1053,1991-06-07 00:00:00,9.48
1054,1991-06-14 00:00:00,9.66
1055,1991-06-21 00:00:00,9.65
1056,1991-06-28 00:00:00,9.67
1057,1991-07-05 00:00:00,9.62
1058,1991-07-12 00:00:00,9.64
1059,1991-07-19 00:00:00,9.54
1060,1991-07-26 00:00:00,9.5
1061,1991-08-02 00:00:00,9.44
1062,1991-08-09 00:00:00,9.27
1063,1991-08-16 00:00:00,9.19
1064,1991-08-23 00:00:00,9.17
1065,1991-08-30 00:00:00,9.15
1066,1991-09-06 00:00:00,9.14
1067,1991-09-13 00:00:00,9.02
1068,1991-09-20 00:00:00,8.95
1069,1991-09-27 00:00:00,8.92
1070,1991-10-04 00:00:00,8.87
1071,1991-10-11 00:00:00,8.82
1072,1991-10-18 00:00:00,8.82
1073,1991-10-25 00:00:00,8.91
1074,1991-11-01 00:00:00,8.78
1075,1991-11-08 00:00:00,8.76
1076,1991-11-15 00:00:00,8.69
1077,1991-11-22 00:00:00,8.63
1078,1991-11-29 00:00:00,8.7
1079,1991-12-06 00:00:00,8.62
1080,1991-12-13 00:00:00,8.53
1081,1991-12-20 00:00:00,8.49
1082,1991-12-27 00:00:00,8.35
1083,1992-01-03 00:00:00,8.24
1084,1992-01-10 00:00:00,8.23
1085,1992-01-17 00:00:00,8.45
1086,1992-01-24 00:00:00,8.56
1087,1992-01-31 00:00:00,8.68
1088,1992-02-07 00:00:00,8.67
1089,1992-02-14 00:00:00,8.73
1090,1992-02-21 00:00:00,8.82
1091,1992-02-28 00:00:00,8.83
1092,1992-03-06 00:00:00,8.85
1093,1992-03-13 00:00:00,8.88
1094,1992-03-20 00:00:00,9.03
1095,1992-03-27 00:00:00,8.98
1096,1992-04-03 00:00:00,8.96
1097,1992-04-10 00:00:00,8.84
1098,1992-04-17 00:00:00,8.76
1099,1992-04-24 00:00:00,8.85
1100,1992-05-01 00:00:00,8.84
1101,1992-05-08 00:00:00,8.75
1102,1992-05-15 00:00:00,8.64
1103,1992-05-22 00:00:00,8.53
1104,1992-05-29 00:00:00,8.6
1105,1992-06-05 00:00:00,8.59
1106,1992-06-12 00:00:00,8.54
1107,1992-06-19 00:00:00,8.48
1108,1992-06-26 00:00:00,8.43
1109,1992-07-03 00:00:00,8.29
1110,1992-07-10 00:00:00,8.13
1111,1992-07-17 00:00:00,8.09
1112,1992-07-24 00:00:00,8.08
1113,1992-07-31 00:00:00,8.05
1114,1992-08-07 00:00:00,8.06
1115,1992-08-14 00:00:00,7.96
1116,1992-08-21 00:00:00,7.87
1117,1992-08-28 00:00:00,8.01
1118,1992-09-04 00:00:00,7.94
1119,1992-09-11 00:00:00,7.84
1120,1992-09-18 00:00:00,7.89
1121,1992-09-24 00:00:00,8.02
1122,1992-10-02 00:00:00,7.93
1123,1992-10-09 00:00:00,8.01
1124,1992-10-16 00:00:00,8.06
1125,1992-10-23 00:00:00,8.23
1126,1992-10-30 00:00:00,8.21
1127,1992-11-06 00:00:00,8.29
1128,1992-11-13 00:00:00,8.32
1129,1992-11-20 00:00:00,8.32
1130,1992-11-27 00:00:00,8.29
1131,1992-12-04 00:00:00,8.34
1132,1992-12-11 00:00:00,8.23
1133,1992-12-18 00:00:00,8.19
1134,1992-12-25 00:00:00,8.13
1135,1992-12-31 00:00:00,8.14
1136,1993-01-08 00:00:00,8.07
1137,1993-01-15 00:00:00,8.04
1138,1993-01-22 00:00:00,8.0
1139,1993-01-29 00:00:00,7.86
1140,1993-02-05 00:00:00,7.8
1141,1993-02-12 00:00:00,7.75
1142,1993-02-19 00:00:00,7.65
1143,1993-02-26 00:00:00,7.53
1144,1993-03-05 00:00:00,7.44
1145,1993-03-12 00:00:00,7.47
1146,1993-03-19 00:00:00,7.57
1147,1993-03-26 00:00:00,7.5
1148,1993-04-02 00:00:00,7.53
1149,1993-04-09 00:00:00,7.57
1150,1993-04-16 00:00:00,7.45
1151,1993-04-23 00:00:00,7.38
1152,1993-04-30 00:00:00,7.43
1153,1993-05-07 00:00:00,7.42
1154,1993-05-14 00:00:00,7.42
1155,1993-05-21 00:00:00,7.52
1156,1993-05-28 00:00:00,7.5
1157,1993-06-04 00:00:00,7.47
1158,1993-06-11 00:00:00,7.48
1159,1993-06-18 00:00:00,7.38
1160,1993-06-25 00:00:00,7.34
1161,1993-07-02 00:00:00,7.23
1162,1993-07-09 00:00:00,7.19
1163,1993-07-16 00:00:00,7.16
1164,1993-07-23 00:00:00,7.2
1165,1993-07-30 00:00:00,7.25
1166,1993-08-06 00:00:00,7.21
1167,1993-08-13 00:00:00,7.17
1168,1993-08-20 00:00:00,7.1
1169,1993-08-27 00:00:00,6.97
1170,1993-09-03 00:00:00,6.93
1171,1993-09-10 00:00:00,6.82
1172,1993-09-17 00:00:00,6.96
1173,1993-09-24 00:00:00,6.95
1174,1993-10-01 00:00:00,6.89
1175,1993-10-08 00:00:00,6.87
1176,1993-10-15 00:00:00,6.81
1177,1993-10-22 00:00:00,6.74
1178,1993-10-29 00:00:00,6.86
1179,1993-11-05 00:00:00,7.11
1180,1993-11-12 00:00:00,7.12
1181,1993-11-19 00:00:00,7.08
1182,1993-11-26 00:00:00,7.31
1183,1993-12-04 00:00:00,7.25
1184,1993-12-10 00:00:00,7.14
1185,1993-12-17 00:00:00,7.17
1186,1993-12-24 00:00:00,7.17
1187,1993-12-31 00:00:00,7.13
1188,1994-01-07 00:00:00,7.23
1189,1994-01-14 00:00:00,6.99
1190,1994-01-21 00:00:00,7.05
1191,1994-01-28 00:00:00,6.97
1192,1994-02-04 00:00:00,6.97
1193,1994-02-11 00:00:00,7.21
1194,1994-02-18 00:00:00,7.11
1195,1994-02-25 00:00:00,7.32
1196,1994-03-04 00:00:00,7.51
1197,1994-03-11 00:00:00,7.63
1198,1994-03-18 00:00:00,7.76
1199,1994-03-25 00:00:00,7.8
1200,1994-04-01 00:00:00,8.04
1201,1994-04-08 00:00:00,8.47
1202,1994-04-15 00:00:00,8.26
1203,1994-04-22 00:00:00,8.49
1204,1994-04-29 00:00:00,8.32
1205,1994-05-06 00:00:00,8.53
1206,1994-05-13 00:00:00,8.77
1207,1994-05-20 00:00:00,8.56
1208,1994-05-27 00:00:00,8.53
1209,1994-06-03 00:00:00,8.55
1210,1994-06-10 00:00:00,8.25
1211,1994-06-17 00:00:00,8.33
1212,1994-06-24 00:00:00,8.46
1213,1994-07-01 00:00:00,8.57
1214,1994-07-08 00:00:00,8.68
1215,1994-07-15 00:00:00,8.72
1216,1994-07-22 00:00:00,8.53
1217,1994-07-29 00:00:00,8.57
1218,1994-08-05 00:00:00,8.38
1219,1994-08-12 00:00:00,8.57
1220,1994-08-19 00:00:00,8.54
1221,1994-08-26 00:00:00,8.56
1222,1994-09-02 00:00:00,8.48
1223,1994-09-09 00:00:00,8.51
1224,1994-09-16 00:00:00,8.66
1225,1994-09-23 00:00:00,8.73
1226,1994-09-30 00:00:00,8.82
1227,1994-10-07 00:00:00,8.89
1228,1994-10-14 00:00:00,8.93
1229,1994-10-21 00:00:00,8.85
1230,1994-10-28 00:00:00,9.03
1231,1994-11-04 00:00:00,9.05
1232,1994-11-11 00:00:00,9.19
1233,1994-11-18 00:00:00,9.19
1234,1994-11-25 00:00:00,9.25
1235,1994-12-02 00:00:00,9.23
1236,1994-12-09 00:00:00,9.15
1237,1994-12-16 00:00:00,9.25
1238,1994-12-23 00:00:00,9.18
1239,1994-12-30 00:00:00,9.18
1240,1995-01-06 00:00:00,9.22
1241,1995-01-13 00:00:00,9.19
1242,1995-01-20 00:00:00,9.05
1243,1995-01-27 00:00:00,9.13
1244,1995-02-03 00:00:00,8.94
1245,1995-02-10 00:00:00,8.8
1246,1995-02-17 00:00:00,8.84
1247,1995-02-24 00:00:00,8.73
1248,1995-03-03 00:00:00,8.53
1249,1995-03-10 00:00:00,8.62
1250,1995-03-17 00:00:00,8.38
1251,1995-03-24 00:00:00,8.4
1252,1995-03-31 00:00:00,8.38
1253,1995-04-07 00:00:00,8.41
1254,1995-04-14 00:00:00,8.37
1255,1995-04-21 00:00:00,8.24
1256,1995-04-28 00:00:00,8.26
1257,1995-05-05 00:00:00,8.27
1258,1995-05-12 00:00:00,7.87
1259,1995-05-19 00:00:00,7.83
1260,1995-05-26 00:00:00,7.85
1261,1995-06-02 00:00:00,7.71
1262,1995-06-09 00:00:00,7.51
1263,1995-06-16 00:00:00,7.55
1264,1995-06-23 00:00:00,7.53
1265,1995-06-30 00:00:00,7.53
1266,1995-07-07 00:00:00,7.63
1267,1995-07-14 00:00:00,7.41
1268,1995-07-21 00:00:00,7.6
1269,1995-07-28 00:00:00,7.79
1270,1995-08-04 00:00:00,7.82
1271,1995-08-11 00:00:00,7.8
1272,1995-08-18 00:00:00,7.94
1273,1995-08-25 00:00:00,7.88
1274,1995-09-01 00:00:00,7.76
1275,1995-09-08 00:00:00,7.63
1276,1995-09-15 00:00:00,7.6
1277,1995-09-22 00:00:00,7.57
1278,1995-09-29 00:00:00,7.62
1279,1995-10-06 00:00:00,7.57
1280,1995-10-13 00:00:00,7.5
1281,1995-10-20 00:00:00,7.38
1282,1995-10-27 00:00:00,7.45
1283,1995-11-03 00:00:00,7.44
1284,1995-11-09 00:00:00,7.37
1285,1995-11-17 00:00:00,7.35
1286,1995-11-24 00:00:00,7.35
1287,1995-12-01 00:00:00,7.33
1288,1995-12-08 00:00:00,7.18
1289,1995-12-15 00:00:00,7.15
1290,1995-12-22 00:00:00,7.23
1291,1995-12-29 00:00:00,7.11
1292,1996-01-05 00:00:00,7.02
1293,1996-01-12 00:00:00,7.08
1294,1996-01-19 00:00:00,7.02
1295,1996-01-26 00:00:00,7.0
1296,1996-02-02 00:00:00,7.02
1297,1996-02-09 00:00:00,7.02
1298,1996-02-16 00:00:00,6.94
1299,1996-02-23 00:00:00,7.32
1300,1996-03-01 00:00:00,7.41
1301,1996-03-08 00:00:00,7.38
1302,1996-03-15 00:00:00,7.83
1303,1996-03-22 00:00:00,7.81
1304,1996-03-29 00:00:00,7.69
1305,1996-04-05 00:00:00,7.78
1306,1996-04-12 00:00:00,8.05
1307,1996-04-19 00:00:00,7.95
1308,1996-04-26 00:00:00,7.92
1309,1996-05-03 00:00:00,7.99
1310,1996-05-10 00:00:00,8.24
1311,1996-05-17 00:00:00,8.08
1312,1996-05-24 00:00:00,8.01
1313,1996-05-31 00:00:00,8.03
1314,1996-06-07 00:00:00,8.3
1315,1996-06-14 00:00:00,8.39
1316,1996-06-21 00:00:00,8.3
1317,1996-06-28 00:00:00,8.29
1318,1996-07-05 00:00:00,8.14
1319,1996-07-12 00:00:00,8.42
1320,1996-07-19 00:00:00,8.23
1321,1996-07-26 00:00:00,8.19
1322,1996-08-02 00:00:00,8.23
1323,1996-08-09 00:00:00,7.88
1324,1996-08-16 00:00:00,7.88
1325,1996-08-23 00:00:00,7.93
1326,1996-08-30 00:00:00,8.09
1327,1996-09-06 00:00:00,8.34
1328,1996-09-13 00:00:00,8.28
1329,1996-09-20 00:00:00,8.14
1330,1996-09-27 00:00:00,8.16
1331,1996-10-04 00:00:00,8.06
1332,1996-10-11 00:00:00,7.86
1333,1996-10-18 00:00:00,7.88
1334,1996-10-25 00:00:00,7.86
1335,1996-11-01 00:00:00,7.78
1336,1996-11-08 00:00:00,7.67
1337,1996-11-15 00:00:00,7.59
1338,1996-11-22 00:00:00,7.53
1339,1996-11-29 00:00:00,7.52
1340,1996-12-06 00:00:00,7.44
1341,1996-12-13 00:00:00,7.57
1342,1996-12-20 00:00:00,7.74
1343,1996-12-27 00:00:00,7.64
1344,1997-01-03 00:00:00,7.67
1345,1997-01-10 00:00:00,7.85
1346,1997-01-17 00:00:00,7.87
1347,1997-01-24 00:00:00,7.85
1348,1997-01-31 00:00:00,7.88
1349,1997-02-07 00:00:00,7.74
1350,1997-02-14 00:00:00,7.65
1351,1997-02-21 00:00:00,7.56
1352,1997-02-28 00:00:00,7.65
1353,1997-03-07 00:00:00,7.84
1354,1997-03-14 00:00:00,7.84
1355,1997-03-21 00:00:00,7.94
1356,1997-03-28 00:00:00,7.97
1357,1997-04-04 00:00:00,8.18
1358,1997-04-11 00:00:00,8.15
1359,1997-04-18 00:00:00,8.16
1360,1997-04-25 00:00:00,8.08
1361,1997-05-02 00:00:00,8.01
1362,1997-05-09 00:00:00,7.94
1363,1997-05-16 00:00:00,7.91
1364,1997-05-23 00:00:00,7.92
1365,1997-05-30 00:00:00,7.94
1366,1997-06-06 00:00:00,7.85
1367,1997-06-13 00:00:00,7.72
1368,1997-06-20 00:00:00,7.61
1369,1997-06-27 00:00:00,7.58
1370,1997-07-04 00:00:00,7.62
1371,1997-07-11 00:00:00,7.47
1372,1997-07-18 00:00:00,7.47
1373,1997-07-25 00:00:00,7.43
1374,1997-08-01 00:00:00,7.36
1375,1997-08-08 00:00:00,7.46
1376,1997-08-15 00:00:00,7.54
1377,1997-08-22 00:00:00,7.46
1378,1997-08-29 00:00:00,7.58
1379,1997-09-05 00:00:00,7.53
1380,1997-09-12 00:00:00,7.53
1381,1997-09-19 00:00:00,7.38
1382,1997-09-26 00:00:00,7.28
1383,1997-10-03 00:00:00,7.31
1384,1997-10-10 00:00:00,7.26
1385,1997-10-17 00:00:00,7.34
1386,1997-10-24 00:00:00,7.35
1387,1997-10-31 00:00:00,7.21
1388,1997-11-07 00:00:00,7.24
1389,1997-11-14 00:00:00,7.23
1390,1997-11-21 00:00:00,7.18
1391,1997-11-28 00:00:00,7.17
1392,1997-12-05 00:00:00,7.15
1393,1997-12-12 00:00:00,7.17
1394,1997-12-19 00:00:00,7.07
1395,1997-12-26 00:00:00,6.99
1396,1998-01-02 00:00:00,7.03
1397,1998-01-09 00:00:00,6.94
1398,1998-01-16 00:00:00,6.89
1399,1998-01-23 00:00:00,6.99
1400,1998-01-30 00:00:00,7.12
1401,1998-02-06 00:00:00,7.03
1402,1998-02-13 00:00:00,7.06
1403,1998-02-20 00:00:00,6.99
1404,1998-02-28 00:00:00,7.09
1405,1998-03-06 00:00:00,7.19
1406,1998-03-13 00:00:00,7.16
1407,1998-03-20 00:00:00,7.08
1408,1998-03-27 00:00:00,7.08
1409,1998-04-03 00:00:00,7.15
1410,1998-04-10 00:00:00,7.09
1411,1998-04-17 00:00:00,7.17
1412,1998-04-24 00:00:00,7.15
1413,1998-05-01 00:00:00,7.22
1414,1998-05-08 00:00:00,7.14
1415,1998-05-15 00:00:00,7.19
1416,1998-05-22 00:00:00,7.1
1417,1998-05-29 00:00:00,7.07
1418,1998-06-05 00:00:00,7.05
1419,1998-06-12 00:00:00,7.04
1420,1998-06-19 00:00:00,6.94
1421,1998-06-26 00:00:00,6.96
1422,1998-07-03 00:00:00,6.98
1423,1998-07-10 00:00:00,6.91
1424,1998-07-17 00:00:00,6.94
1425,1998-07-24 00:00:00,6.96
1426,1998-07-31 00:00:00,6.97
1427,1998-08-07 00:00:00,6.94
1428,1998-08-14 00:00:00,6.91
1429,1998-08-21 00:00:00,6.92
1430,1998-08-28 00:00:00,6.92
1431,1998-09-04 00:00:00,6.82
1432,1998-09-11 00:00:00,6.77
1433,1998-09-18 00:00:00,6.66
1434,1998-09-25 00:00:00,6.64
1435,1998-10-02 00:00:00,6.6
1436,1998-10-09 00:00:00,6.49
1437,1998-10-16 00:00:00,6.9
1438,1998-10-23 00:00:00,6.73
1439,1998-10-30 00:00:00,6.83
1440,1998-11-06 00:00:00,6.89
1441,1998-11-13 00:00:00,6.93
1442,1998-11-20 00:00:00,6.86
1443,1998-11-27 00:00:00,6.78
1444,1998-12-04 00:00:00,6.71
1445,1998-12-11 00:00:00,6.69
1446,1998-12-18 00:00:00,6.69
1447,1998-12-25 00:00:00,6.77
