,Sqft,Yr Built,V,PP,price,date,address,Br,Ba,LSqft,DOM,year,month,Mor,SFR,CONDO,TWNHS,COMRES,DPLX,COOP,TPLX,MANL,QUAD,STD,TRUS,PRO,NOD,TPAP,CONS,BNKR,REO,AUC
1009,892,1987,True,False,349500,2020-04-17,1019 Southwood DR   #D,2,2.0,892.0,2,2020,4,3.31,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1238,1695,2020,True,False,756600,2020-04-16,3615 Park Ridge Lane   ,3,1.0,3150.0,7,2020,4,3.33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1405,1654,2006,True,False,1080000,2020-04-15,286 California BLVD   #B,5,3.0,3960.0,21,2020,4,3.33,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1401,1317,1957,True,False,1060000,2020-04-15,284 Albert DR  ,3,3.0,9000.0,6,2020,4,3.33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1116,1862,2016,True,False,609000,2020-04-15,852 Coriander LN  ,3,3.0,2210.0,1,2020,4,3.33,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1515,1130,1980,False,False,363000,2020-04-13,11295 Los Osos Valley RD   #9,2,2.0,1130.0,36,2020,4,3.33,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1794,2073,2020,True,False,760000,2020-04-10,319 Junipero WAY  ,3,3.0,5000.0,35,2020,4,3.33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1400,2141,1920,False,False,1050000,2020-04-09,958 & 960 Pismo ST  ,3,2.0,8899.0,16,2020,4,3.33,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1108,1374,2005,True,False,600000,2020-04-07,1144 Walnut ST   #3,2,2.0,1436.0,30,2020,4,3.33,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1122,1040,1963,True,False,619000,2020-04-06,1846 Pereira DR  ,3,3.0,5580.0,6,2020,4,3.33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1209,1316,1963,True,False,730000,2020-04-03,1673 Tanglewood DR  ,3,2.0,6100.0,6,2020,4,3.33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1147,1739,1920,False,False,650000,2020-04-01,486 Buchon ST  ,5,1.0,5060.0,24,2020,4,3.5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1663,1616,2019,True,False,615000,2020-03-31,2450 Victoria AVE   #102,2,3.0,500.0,73,2020,3,3.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1791,1940,2020,False,False,758230,2020-03-31,1479 Noveno AVE  ,3,3.0,3150.0,163,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1440,2134,1947,True,False,1205000,2020-03-31,395 Grand AVE  ,4,4.0,10230.0,4,2020,3,3.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1704,1559,2019,True,False,663000,2020-03-31,2478 Victoria    #102,2,2.0,500.0,15,2020,3,3.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1424,2547,2013,True,False,1150000,2020-03-31,273 Lawrence DR  ,4,6.0,8975.0,4,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1140,1088,1935,True,False,645000,2020-03-31,491 E Foothill BLVD  ,3,1.0,8663.0,14,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1080,1218,1986,True,False,540000,2020-03-31,1185 E Foothill BLVD   #4,2,2.0,1218.0,14,2020,3,3.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1072,1218,1986,True,False,525000,2020-03-31,1185 E Foothill BLVD   #3,2,3.0,1218.0,3,2020,3,3.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1170,1104,1953,True,False,690000,2020-03-30,232 Warren WAY  ,2,3.0,6289.0,20,2020,3,3.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1162,1792,2020,True,False,679900,2020-03-27,317 Presidio PL  ,3,2.0,5000.0,0,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1549,1200,2007,True,False,456500,2020-03-27,3591 Sacramento DR   #231,2,2.0,1200.0,65,2020,3,3.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1624,870,1900,True,False,585000,2020-03-27,1615 Morro ST  ,2,3.0,2100.0,37,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1633,2099,1990,True,False,590000,2020-03-27,756 Clearview LN  ,3,3.0,5200.0,131,2020,3,3.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1156,1576,1981,True,False,670000,2020-03-27,1263 Vista Del Lago   ,3,2.0,3173.0,6,2020,3,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1450,2174,1959,True,False,1293000,2020-03-27,580 Serrano DR  ,3,4.0,18400.0,7,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1718,1051,1934,True,False,680000,2020-03-27,730 Park AVE  ,2,2.0,3250.0,5,2020,3,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1270,1100,1951,True,False,793000,2020-03-26,261 Almond ST  ,2,3.0,5339.0,11,2020,3,3.65,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1792,1847,2020,True,False,758606,2020-03-26,323 Junipero WAY  ,3,3.0,5000.0,55,2020,3,3.65,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1830,1229,1959,True,False,795000,2020-03-25,593 Cuesta DR  ,3,3.0,5578.0,332,2020,3,3.65,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1507,736,2007,False,False,335000,2020-03-20,3591 Sacramento DR   #208,1,3.0,736.0,37,2020,3,3.65,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1897,2254,1975,True,False,930000,2020-03-20,3250 Flora ST  ,4,5.0,8600.0,163,2020,3,3.65,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1934,3317,1900,True,False,1100000,2020-03-20,1202 Mill ST  ,7,4.0,5500.0,8,2020,3,3.65,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1628,1360,2019,True,False,588490,2020-03-20,2478 Victoria AVE   #104,2,2.0,450.0,92,2020,3,3.65,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1448,2147,1906,True,False,1280000,2020-03-20,1537 Beach   ,4,4.0,7500.0,2,2020,3,3.65,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1205,1729,1973,True,False,726000,2020-03-19,1883 Partridge DR  ,4,3.0,8957.0,2,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1513,900,1963,True,False,360000,2020-03-19,1185 Laurel LN   #28,2,3.0,900.0,62,2020,3,3.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1183,1184,1953,True,False,700000,2020-03-19,148 Del Sur WAY  ,3,2.0,6300.0,1,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1827,1965,2019,True,False,790000,2020-03-19,335 Junipero WAY  ,3,4.0,5000.0,117,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1038,1038,1985,True,False,439000,2020-03-18,2220 Exposition DR   #49,2,3.0,1038.0,5,2020,3,3.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1298,1920,1975,True,False,820000,2020-03-17,1678 Royal WAY  ,4,3.0,6000.0,5,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1303,1120,1958,True,False,825500,2020-03-17,334 Highland DR  ,3,2.0,6300.0,5,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1073,1238,1986,False,False,527000,2020-03-17,1185 E Foothill BLVD   #34,2,2.0,1238.0,1,2020,3,3.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1228,1313,1946,True,False,749000,2020-03-17,18 S Tassajara DR  ,3,3.0,5500.0,1,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1802,1847,2020,True,False,768606,2020-03-16,331 Junipero WAY  ,3,3.0,5000.0,51,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1249,1055,1928,True,False,775000,2020-03-16,1071 Islay ST  ,2,3.0,3643.0,7,2020,3,3.36,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1113,1616,2019,True,False,605000,2020-03-13,2470 Victoria AVE   #102,2,2.0,500.0,2,2020,3,3.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1567,1025,1985,True,False,492000,2020-03-13,25 Stenner ST   #D,2,2.0,1025.0,134,2020,3,3.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1175,1003,1953,True,False,699000,2020-03-13,189 Del Norte WAY  ,3,2.0,6300.0,19,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1926,2756,1986,True,False,1050000,2020-03-13,3307 Barranca ST  ,4,4.0,13697.0,284,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1709,1734,1977,True,False,671395,2020-03-13,2363 Leona AVE  ,4,2.0,6000.0,46,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1661,1670,1980,True,False,612500,2020-03-13,1308 Royal WAY  ,4,3.0,6000.0,65,2020,3,3.36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1772,1440,1951,True,False,735000,2020-03-12,237 La Canada DR  ,3,4.0,6600.0,122,2020,3,3.29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1008,892,1987,True,False,345000,2020-03-12,1017 Southwood DR   #D,2,1.0,892.0,6,2020,3,3.29,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1127,1440,1972,True,False,629000,2020-03-12,308 Calle Lupita   ,4,1.0,6039.0,6,2020,3,3.29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1612,1462,2014,True,False,565000,2020-03-10,809 Humbert AVE  ,3,2.0,1391.0,23,2020,3,3.29,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1955,1502,1951,True,False,1240000,2020-03-09,1943 Mccollum ST  ,5,2.0,4576.0,7,2020,3,3.29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1697,960,1905,True,False,655000,2020-03-09,1013 Walnut ST  ,3,2.0,2601.0,13,2020,3,3.29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1509,892,1987,True,False,338500,2020-03-09,1021 Southwood DR   #J,2,2.0,892.0,97,2020,3,3.29,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1996,4800,2010,True,False,2530000,2020-03-09,2711 See Canyon RD  ,4,3.0,1036728.0,331,2020,3,3.29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1775,1828,1989,True,False,737200,2020-03-06,1306 Miraleste DR  ,3,2.0,5365.0,38,2020,3,3.29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1729,1792,2020,True,False,691072,2020-03-06,337 Presidio PL  ,3,2.0,5000.0,15,2020,3,3.29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1018,860,1973,True,False,369000,2020-03-05,1750 Prefumo Canyon RD   #47,2,2.0,860.0,0,2020,3,3.45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1482,4186,2019,True,False,1800000,2020-03-05,630 W Ormonde RD  ,5,2.0,923472.0,11,2020,3,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1745,1792,2019,True,False,701085,2020-03-05,393 Mesa WAY  ,3,3.0,5000.0,125,2020,3,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1788,1478,1989,True,False,751000,2020-03-04,4410 Wavertree ST  ,3,3.0,6254.0,7,2020,3,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1997,6650,1906,True,False,2666670,2020-03-04,535 Islay ST  ,6,2.0,22106.0,60,2020,3,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1272,1338,1954,True,False,795000,2020-03-03,276 Ramona DR  ,4,3.0,10900.0,7,2020,3,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1538,1067,1985,False,False,425000,2020-03-03,2220 Exposition DR   #99,2,2.0,1067.0,40,2020,3,3.45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1519,860,1973,True,False,370000,2020-03-02,1750 Prefumo Canyon RD   #69,2,2.0,860.0,5,2020,3,3.45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1398,1654,2006,True,False,1050000,2020-02-28,385 Hathway AVE   #A,5,3.0,3635.0,46,2020,2,3.45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1883,2522,2019,False,False,897215,2020-02-28,1462 Noveno AVE  ,4,3.0,4821.0,3,2020,2,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1990,3797,2019,True,False,2095000,2020-02-28,2054 Fixlini ST  ,4,2.0,11219.0,34,2020,2,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1394,2037,1959,True,True,1048000,2020-02-28,1 Buena Vista AVE  ,3,3.0,8418.0,0,2020,2,3.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1110,1616,2019,True,False,603000,2020-02-27,2460 Victoria AVE   #102,2,2.0,500.0,2,2020,2,3.49,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1826,1684,2019,True,False,789900,2020-02-27,1102 Twin Creek RD  ,3,2.0,5000.0,102,2020,2,3.49,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1287,1161,1952,True,False,805000,2020-02-27,732 Rougeot PL  ,3,3.0,5500.0,4,2020,2,3.49,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1884,2297,2019,True,False,899900,2020-02-27,1206 Twin Creek RD  ,4,4.0,5000.0,64,2020,2,3.49,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1841,1839,1963,True,False,814000,2020-02-27,1282 W Newport ST  ,5,3.0,8600.0,42,2020,2,3.49,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1857,1965,1977,True,False,848000,2020-02-26,2445 Leona AVE  ,3,4.0,7500.0,5,2020,2,3.49,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
